Context,File Name,AudioLink,click,class,helper
Feeding,84006.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84006.wav,84006.wav,0,0.492589348
Feeding,84007.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84007.wav,84007.wav,0,0.963111681
Feeding,84012.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84012.wav,84012.wav,0,0.497872741
Feeding,84013.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84013.wav,84013.wav,0,0.198711116
Feeding,84014.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84014.wav,84014.wav,0,0.664357088
Feeding,84016.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84016.wav,84016.wav,0,0.94972943
Feeding,84019.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84019.wav,84019.wav,0,0.819415077
Feeding,84033.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84033.wav,84033.wav,0,0.819783119
Feeding,84034.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84034.wav,84034.wav,0,0.444449736
Feeding,84046.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84046.wav,84046.wav,0,0.853921023
Feeding,84048.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84048.wav,84048.wav,0,0.119436344
Feeding,84051.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84051.wav,84051.wav,0,0.347372899
Feeding,84053.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84053.wav,84053.wav,0,0.31158102
Feeding,84075.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84075.wav,84075.wav,0,0.923109282
Feeding,84077.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84077.wav,84077.wav,0,0.143120429
Feeding,84078.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84078.wav,84078.wav,0,0.418697945
Feeding,84085.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84085.wav,84085.wav,0,0.064148257
Feeding,84103.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84103.wav,84103.wav,0,0.503367953
Feeding,84104.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84104.wav,84104.wav,0,0.563450457
Feeding,84391.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84391.wav,84391.wav,0,0.397803355
Feeding,84397.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84397.wav,84397.wav,0,0.619634191
Feeding,844.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\844.wav,844.wav,0,0.274154469
Feeding,84404.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84404.wav,84404.wav,0,0.588176951
Feeding,84406.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84406.wav,84406.wav,0,0.481154421
Feeding,84412.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84412.wav,84412.wav,0,0.637382568
Feeding,84425.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84425.wav,84425.wav,0,0.438872827
Feeding,84426.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84426.wav,84426.wav,0,0.994021411
Feeding,84429.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84429.wav,84429.wav,0,0.568381653
Feeding,84431.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84431.wav,84431.wav,0,0.018117923
Feeding,84454.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84454.wav,84454.wav,0,0.644223294
Feeding,84457.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84457.wav,84457.wav,0,0.851548835
Feeding,84725.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84725.wav,84725.wav,0,0.998559903
Feeding,84734.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84734.wav,84734.wav,0,0.009514967
Feeding,84740.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84740.wav,84740.wav,0,0.280356913
Feeding,84751.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84751.wav,84751.wav,0,0.19132413
Feeding,84760.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84760.wav,84760.wav,0,0.23011032
Feeding,84901.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84901.wav,84901.wav,0,0.989387253
Feeding,84903.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84903.wav,84903.wav,0,0.102034307
Feeding,8491.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8491.wav,8491.wav,0,0.763827803
Feeding,84918.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84918.wav,84918.wav,0,0.54390799
Feeding,84932.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84932.wav,84932.wav,0,0.613424704
Feeding,84936.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84936.wav,84936.wav,0,0.842450414
Feeding,84937.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84937.wav,84937.wav,0,0.591796805
Feeding,84938.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84938.wav,84938.wav,0,0.858598481
Feeding,84939.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84939.wav,84939.wav,0,0.235824998
Feeding,84943.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84943.wav,84943.wav,0,0.505052922
Feeding,84944.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84944.wav,84944.wav,0,0.292707776
Feeding,84945.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84945.wav,84945.wav,0,0.491378949
Feeding,84946.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84946.wav,84946.wav,0,0.111681512
Feeding,84948.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84948.wav,84948.wav,0,0.882633592
Feeding,84952.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84952.wav,84952.wav,0,0.263750715
Feeding,84957.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84957.wav,84957.wav,0,0.323027295
Feeding,84959.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84959.wav,84959.wav,0,0.827258644
Feeding,84966.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84966.wav,84966.wav,0,0.049301707
Feeding,84967.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84967.wav,84967.wav,0,0.840838001
Feeding,84968.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84968.wav,84968.wav,0,0.754202291
Feeding,84971.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84971.wav,84971.wav,0,0.136610238
Feeding,84972.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84972.wav,84972.wav,0,0.868075169
Feeding,84974.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84974.wav,84974.wav,0,0.315382924
Feeding,84976.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\84976.wav,84976.wav,0,0.098187939
Feeding,85181.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85181.wav,85181.wav,0,0.863095719
Feeding,85187.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85187.wav,85187.wav,0,0.779845746
Feeding,85197.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85197.wav,85197.wav,0,0.362159955
Feeding,85198.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85198.wav,85198.wav,0,0.817147669
Feeding,85200.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85200.wav,85200.wav,0,0.473010006
Feeding,85209.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85209.wav,85209.wav,0,0.983795921
Feeding,85221.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85221.wav,85221.wav,0,0.199817929
Feeding,85228.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85228.wav,85228.wav,0,0.752976757
Feeding,85234.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85234.wav,85234.wav,0,0.848589055
Feeding,85235.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85235.wav,85235.wav,0,0.901619461
Feeding,85243.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85243.wav,85243.wav,0,0.121562858
Feeding,85515.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85515.wav,85515.wav,0,0.891345446
Feeding,85516.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85516.wav,85516.wav,0,0.112703005
Feeding,85517.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85517.wav,85517.wav,0,0.090761335
Feeding,85521.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85521.wav,85521.wav,0,0.605215416
Feeding,85533.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85533.wav,85533.wav,0,0.758203656
Feeding,85540.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85540.wav,85540.wav,0,0.853176406
Feeding,85544.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85544.wav,85544.wav,0,0.217699923
Feeding,85545.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85545.wav,85545.wav,0,0.362124626
Feeding,85875.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85875.wav,85875.wav,0,0.753634005
Feeding,85877.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85877.wav,85877.wav,0,0.209280326
Feeding,85879.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85879.wav,85879.wav,0,0.253645074
Feeding,85880.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85880.wav,85880.wav,0,0.250813115
Feeding,85883.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85883.wav,85883.wav,0,0.369953115
Feeding,85886.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85886.wav,85886.wav,0,0.477408117
Feeding,85890.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85890.wav,85890.wav,0,0.768956739
Feeding,85898.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85898.wav,85898.wav,0,0.093899712
Feeding,85923.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85923.wav,85923.wav,0,0.381640211
Feeding,85927.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85927.wav,85927.wav,0,0.564680643
Feeding,85939.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85939.wav,85939.wav,0,0.420954626
Feeding,85940.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85940.wav,85940.wav,0,0.634290633
Feeding,85949.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\85949.wav,85949.wav,0,0.911532483
Feeding,862.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\862.wav,862.wav,0,0.970261129
Feeding,864.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\864.wav,864.wav,0,0.971378479
Feeding,86404.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86404.wav,86404.wav,0,0.895073386
Feeding,86405.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86405.wav,86405.wav,0,0.521431018
Feeding,86412.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86412.wav,86412.wav,0,0.058596405
Feeding,86413.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86413.wav,86413.wav,0,0.065877282
Feeding,86416.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86416.wav,86416.wav,0,0.851501145
Feeding,86418.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86418.wav,86418.wav,0,0.816847026
Feeding,86419.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86419.wav,86419.wav,0,0.343008579
Feeding,86420.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86420.wav,86420.wav,0,0.944930699
Feeding,86421.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86421.wav,86421.wav,0,0.372159137
Feeding,86425.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86425.wav,86425.wav,0,0.129723019
Feeding,86433.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86433.wav,86433.wav,0,0.006826853
Feeding,86437.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86437.wav,86437.wav,0,0.841615017
Feeding,86443.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86443.wav,86443.wav,0,0.218658313
Feeding,86455.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86455.wav,86455.wav,0,0.711179929
Feeding,86506.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86506.wav,86506.wav,0,0.130475484
Feeding,8661.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8661.wav,8661.wav,0,0.997477793
Feeding,8663.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8663.wav,8663.wav,0,0.412278078
Feeding,8664.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8664.wav,8664.wav,0,0.179857069
Feeding,8681.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8681.wav,8681.wav,0,0.290410444
Feeding,86858.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86858.wav,86858.wav,0,0.653231659
Feeding,8687.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8687.wav,8687.wav,0,0.618407915
Feeding,86878.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86878.wav,86878.wav,0,0.115114885
Feeding,86879.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86879.wav,86879.wav,0,0.951228543
Feeding,86883.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86883.wav,86883.wav,0,0.465193701
Feeding,86887.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86887.wav,86887.wav,0,0.494764369
Feeding,86889.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86889.wav,86889.wav,0,0.121486187
Feeding,86898.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86898.wav,86898.wav,0,0.274101766
Feeding,86905.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86905.wav,86905.wav,0,0.345307999
Feeding,86910.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86910.wav,86910.wav,0,0.605515427
Feeding,86939.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\86939.wav,86939.wav,0,0.074474826
Feeding,87483.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87483.wav,87483.wav,0,0.863293278
Feeding,87488.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87488.wav,87488.wav,0,0.782931936
Feeding,87489.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87489.wav,87489.wav,0,0.687526353
Feeding,87503.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87503.wav,87503.wav,0,0.722341288
Feeding,87508.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87508.wav,87508.wav,0,0.9311213
Feeding,87515.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87515.wav,87515.wav,0,0.448911989
Feeding,87516.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87516.wav,87516.wav,0,0.475959895
Feeding,87518.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87518.wav,87518.wav,0,0.997634378
Feeding,87541.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87541.wav,87541.wav,0,0.716633546
Feeding,87542.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87542.wav,87542.wav,0,0.525133209
Feeding,877.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\877.wav,877.wav,0,0.970082874
Feeding,87814.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87814.wav,87814.wav,0,0.705120731
Feeding,87820.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87820.wav,87820.wav,0,0.574457991
Feeding,87821.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87821.wav,87821.wav,0,0.436293866
Feeding,87822.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87822.wav,87822.wav,0,0.824543631
Feeding,87823.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87823.wav,87823.wav,0,0.400501653
Feeding,87824.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87824.wav,87824.wav,0,0.828859978
Feeding,87825.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87825.wav,87825.wav,0,0.283003008
Feeding,87826.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87826.wav,87826.wav,0,0.470362102
Feeding,87835.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87835.wav,87835.wav,0,0.68903559
Feeding,87838.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87838.wav,87838.wav,0,0.777417267
Feeding,87843.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87843.wav,87843.wav,0,0.800457279
Feeding,87845.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87845.wav,87845.wav,0,0.272508027
Feeding,87846.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87846.wav,87846.wav,0,0.111507485
Feeding,87849.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87849.wav,87849.wav,0,0.26420909
Feeding,87852.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87852.wav,87852.wav,0,0.25247814
Feeding,87853.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87853.wav,87853.wav,0,0.24510974
Feeding,87855.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87855.wav,87855.wav,0,0.935650515
Feeding,87858.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87858.wav,87858.wav,0,0.302895244
Feeding,87860.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87860.wav,87860.wav,0,0.486798846
Feeding,87863.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87863.wav,87863.wav,0,0.696041316
Feeding,87867.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87867.wav,87867.wav,0,0.982934205
Feeding,87871.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87871.wav,87871.wav,0,0.19859815
Feeding,87878.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87878.wav,87878.wav,0,0.441503834
Feeding,87898.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87898.wav,87898.wav,0,0.247536963
Feeding,87948.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87948.wav,87948.wav,0,0.48753717
Feeding,87968.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\87968.wav,87968.wav,0,0.410792029
Feeding,8825.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8825.wav,8825.wav,0,0.826648443
Feeding,8835.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8835.wav,8835.wav,0,0.869354368
Feeding,8836.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8836.wav,8836.wav,0,0.15408034
Feeding,8837.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8837.wav,8837.wav,0,0.395166503
Feeding,8841.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\8841.wav,8841.wav,0,0.291125723
Feeding,88411.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88411.wav,88411.wav,0,0.965127696
Feeding,88440.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88440.wav,88440.wav,0,0.921906163
Feeding,88441.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88441.wav,88441.wav,0,0.142648987
Feeding,88442.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88442.wav,88442.wav,0,0.430749382
Feeding,88448.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88448.wav,88448.wav,0,0.290625038
Feeding,88451.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88451.wav,88451.wav,0,0.622973286
Feeding,88452.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88452.wav,88452.wav,0,0.016466183
Feeding,88454.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88454.wav,88454.wav,0,0.117648726
Feeding,88455.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88455.wav,88455.wav,0,0.459693198
Feeding,88456.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88456.wav,88456.wav,0,0.37067744
Feeding,88463.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88463.wav,88463.wav,0,0.200730001
Feeding,88475.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\88475.wav,88475.wav,0,0.594181131
